feature,family,ic_mean,ic_t,ic_pos_years,ic_min_year,raw_ic_mean,auc,acc,precision,recall,f1,pred_up_ratio,top10_excess_bp,top10_t,trees_median,const_within_day,ic_2019,ic_2020,ic_2021,ic_2022,ic_2023,ic_2024,ic_2025
ev_spike_long_black,event,-0.00592272152368874,-0.8152730863131409,2,-0.14536439892385414,0.005369509201519226,0.49947974049632204,0.5025058083664805,0.48934010152284263,0.005894149872823322,0.011647998453377799,0.00599082825481395,-27.869751,-3.5308534946419012,45,True,-0.009937451683031995,0.04797252014335458,-0.034956763463073054,0.0005362983765130764,-0.14536439892385414,-0.009064730491694177,-0.001516894344751783
upper_shadow_ma5,candle,-0.0033258870405970314,-0.8702858669568563,3,-0.017357477720794823,0.004241788899019359,0.4998178817068041,0.5002311182473939,0.49521757028355573,0.2500855996869497,0.33233934331656817,0.25117079638482404,-15.244386,-2.50527268722622,0,False,-0.011590720305567879,-0.0031775283566531066,0.0076195485121165665,0.001614460147154614,0.0036158407691458806,-0.0040821569171478,-0.017357477720794823
cs_rank_excess_roc_20,cross_section,-0.007910767519569118,-0.9373807847234148,3,-0.03425658330004781,-0.0015975652132980314,0.4972434886636204,0.497968592246591,0.49418137128465006,0.39829534337702993,0.44108744963943525,0.40086243598632754,-10.271418,-1.2583119063728108,1,False,0.013532809223950905,-0.011145844945530387,0.003044160802179265,-0.008222051513479618,0.007179550749376579,-0.025231752614250383,-0.03425658330004781
cs_rank_roc_20,cross_section,-0.007910767519569118,-0.9373807847234148,3,-0.03425658330004781,-0.0015975652132980314,0.4972434886636204,0.497968592246591,0.49418137128465006,0.39829534337702993,0.44108744963943525,0.40086243598632754,-10.271418,-1.2583119063728108,1,False,0.013532809223950905,-0.011145844945530387,0.003044160802179265,-0.008222051513479618,0.007179550749376579,-0.025231752614250383,-0.03425658330004781
vortex_pos_14,trend,-0.005184392673294549,-0.970869502133809,2,-0.029190688699235887,0.008067376502076035,0.4959051408416132,0.5002493644248197,0.4956887070520435,0.275569849344551,0.35421807950455053,0.276502572711017,-16.81026,-2.8664528599385,0,False,-0.004625440918796881,0.00818059231638433,-0.008633258811393256,-0.004575396024357208,-0.008864359877715573,-0.029190688699235887,0.011849320077797515
ev_gap_up_spike,event,-0.005173379602205788,-0.971559170395763,2,-0.03571583550862352,-0.008065982359593748,0.498927664361378,0.5022564439416609,0.37398373983739835,0.0011250244570534143,0.002243300577893736,0.0014961865489180016,-27.224672,-3.1673274315489968,3,False,-0.03571583550862352,-0.0233438920813346,0.01627489759231082,-0.0009236019700356883,-0.0007289464538952551,0.005599238279434787,-0.00048671142763764033
ev_limit_up,event,-0.00789153544051722,-0.9948438263152051,1,-0.020044075221801322,-0.0009587741627632027,0.49961383775489193,0.5024753980707708,0.46798029556650245,0.0023234200743494425,0.004623883575478816,0.002469316011628897,-26.469776,-3.1693804831583328,25,True,,,,,,-0.020044075221801322,0.00012013893381081518
cs_rank_ret_std_20,cross_section,-0.006532019691445611,-0.9983419647182008,4,-0.03292489538435463,0.022199034777642762,0.49779697805887485,0.4979929204831588,0.49300756978683624,0.3289229113676384,0.3945868632412806,0.3318310647252734,-16.540724,-1.9014487671047466,0,False,-0.02319719933923045,-0.03292489538435463,0.005955462345462281,0.007667954109260017,0.0011849112432771355,-0.004418877822611115,7.617999566171219e-05
cs_rank_rsi_14,cross_section,-0.007952503026945383,-1.0781654348578367,2,-0.035144164859394256,0.004335183873552978,0.497193868814456,0.4967400162999185,0.49262949722370125,0.3959963803560947,0.43905878205693133,0.39980415769562944,-16.08932,-2.2328998135430047,0,False,0.013644448034601752,0.030200118425493652,-0.013525911336387388,-0.021156806135645235,-0.006141338626930976,-0.035144164859394256,-0.023663853464534923
autocorr_60,stats,-0.0055213904980855365,-1.1096817625758302,2,-0.034199016928923645,0.0012342696185482591,0.4966648878181636,0.49964115851062535,0.4954405604774437,0.32688074740755235,0.393884918588374,0.3281514189443978,-9.255993,-1.4790591717249897,3,False,-0.0028287399261204705,0.015057210936609713,-0.004087382609658279,-0.016158148994782885,0.006708629627107552,-0.034199016928923645,-0.003054571741664442
gap_ma20,candle,-0.006838254319422862,-1.1771738085275292,3,-0.02713956585156166,0.0005601949670154863,0.49782830809119516,0.4989842961232955,0.4936762225969646,0.2863920954803365,0.36249380881624566,0.2885328856937805,-14.071689,-2.3495542154454623,0,False,0.0008076516693140087,-0.01969839945936836,-0.01568703085662114,0.003914519709314126,0.011062739955138871,-0.0008559309201324521,-0.02713956585156166
ev_spike2_cnt5,event,-0.005046863635895271,-1.2099878386715164,2,-0.016358135261571177,-0.008132042611400636,0.49962414067558386,0.49905728083299883,0.4887018676504496,0.1555101741342203,0.2359412976122006,0.15826734299164325,7.515768,1.2509045717825813,0,False,-0.0030926886472503407,-0.016358135261571177,0.003274633625370576,-0.01573877215531475,-0.007614771329624878,-0.008473287852368741,0.01293377949015727
uo_7_14_28,momentum,-0.005533218595611962,-1.2168120799649862,2,-0.03448497252814853,0.0011368981903164424,0.4985079081448071,0.4986254546339209,0.4932660276716192,0.2951477206026218,0.3693145738177756,0.29760123587441767,-17.925169,-2.6803638876460005,0,False,-0.003559258678095616,-0.0005792037734668297,-0.00858764102196562,-0.022250749882960486,0.0026197696569972948,-0.03448497252814853,0.017121868346942713
obv_slope_20,volume,-0.00745075075436789,-1.5215129555257432,2,-0.019976452759822863,0.012124848876550496,0.4978590918187236,0.4987835881716114,0.48523442967109864,0.1271889062805713,0.20154828458206972,0.13036893770755026,-16.603466,-2.2031228148811635,0,False,-0.00986797297871163,0.001700789535617902,-0.015606633973305716,-0.004551686092398688,-0.019976452759822863,-0.01345964145147032,0.009949033325129737
pdi_28,trend,-0.008319975242548709,-1.6546755147622778,3,-0.026380484763359625,0.016007330063633113,0.4956294747334235,0.49665486747193127,0.4898712004121587,0.29068430835452946,0.3648628943753309,0.29513191986278875,-22.165878,-3.4897880061917568,1,False,-0.026380484763359625,-0.01716236171693399,-0.003326149438186094,0.006306525350745691,-0.0260637542994247,3.2471417952334296e-05,0.007906552720597556
ev_gap_down_spike,event,-0.014517221072101804,-1.6688757163700505,2,-0.04762504718291075,0.0008957017001835182,0.4990169345151513,0.5023659210062159,0.44472361809045224,0.0021644492271571123,0.004307931949278361,0.0024206595384933523,-27.29422,-3.235131981881182,25,True,-0.019838406315721663,-0.04762504718291075,0.03544884761040434,0.012293082714157196,-0.017757483909301333,-0.042318758568587196,
pv_corr_60,volume,-0.008665729026447876,-1.7217725820840755,2,-0.028300422267079,0.007981964245034329,0.495722658320561,0.4962230412728533,0.48964025948496165,0.3045881432205048,0.3755559911342973,0.3093943485506453,-16.412088,-2.618416704674631,0,False,0.0025594914979349117,-0.028300422267079,0.006644905159760369,-0.012867532124509225,-0.009622827701258734,-0.005000684133046808,-0.013535855438536996
dow_0,stats,,,0,,,0.4996915391056618,0.5026335316084614,0.0,0.0,0.0,0.0,-26.625366,-3.1072098220309528,24,True,,,,,,,
dow_1,stats,,,0,,,0.4998640295167521,0.5026335316084614,0.0,0.0,0.0,0.0,-26.625366,-3.1072098220309528,34,True,,,,,,,
dow_2,stats,,,0,,,0.49970295505578055,0.5026335316084614,0.0,0.0,0.0,0.0,-26.625366,-3.1072098220309528,25,True,,,,,,,
dow_3,stats,,,0,,,0.4998609279941117,0.5026335316084614,0.0,0.0,0.0,0.0,-26.625366,-3.1072098220309528,34,True,,,,,,,
ev_limit_down,event,,,0,,0.02032799388611602,0.49977234138719256,0.5026335316084614,0.0,0.0,0.0,0.0,-26.625366,-3.1072098220309528,34,True,,,,,,,
ev_limit_down_lock,event,,,0,,0.017816744841427624,0.49977234138719256,0.5026335316084614,0.0,0.0,0.0,0.0,-26.625366,-3.1072098220309528,34,True,,,,,,,
ev_touch_limit_up,event,,,0,,0.004111942073707526,0.49977234138719256,0.5026335316084614,0.0,0.0,0.0,0.0,-26.625366,-3.1072098220309528,34,True,,,,,,,
mkt_roc_5,cross_section,,,0,,,0.49976544480709084,0.5026335316084614,0.0,0.0,0.0,0.0,-26.625366,-3.1072098220309528,9,True,,,,,,,
mkt_roc_20,cross_section,,,0,,,0.499657429607142,0.5026335316084614,0.0,0.0,0.0,0.0,-26.625366,-3.1072098220309528,14,True,,,,,,,
mkt_roc_60,cross_section,,,0,,,0.4993967455231453,0.5026335316084614,0.0,0.0,0.0,0.0,-26.625366,-3.1072098220309528,16,True,,,,,,,
